Date Time,Air Temperature,Water Level,Water Level Sigma,Wind Speed,Wind Direction,Wind Gust
2020-03-31 16:06:00,80.2,2.287,0.023,16.33,309.00,19.24
2020-03-31 16:12:00,81.5,2.303,0.020,15.75,321.00,18.47
2020-03-31 16:18:00,81.7,2.260,0.016,16.72,322.00,21.77
2020-03-31 16:24:00,81.3,2.231,0.023,15.36,324.00,20.80
2020-03-31 16:30:00,82.2,2.260,0.016,16.13,324.00,20.41
2020-03-31 16:36:00,82.0,2.274,0.023,18.66,328.00,21.97
2020-03-31 16:42:00,82.0,2.182,0.016,15.94,331.00,21.38
2020-03-31 16:48:00,82.0,2.290,0.023,16.72,326.00,22.74
2020-03-31 16:54:00,81.5,2.346,0.030,16.91,337.00,21.97
2020-03-31 17:00:00,82.0,2.290,0.043,14.97,333.00,22.16
2020-03-31 17:06:00,82.4,2.257,0.023,16.13,329.00,22.74
2020-03-31 17:12:00,82.0,2.231,0.020,19.05,328.00,21.58
2020-03-31 17:18:00,82.8,2.251,0.023,15.75,327.00,22.16
2020-03-31 17:24:00,81.7,2.313,0.023,16.52,338.00,20.80
2020-03-31 17:30:00,81.0,2.264,0.023,17.30,344.00,19.24
2020-03-31 17:36:00,80.8,2.300,0.023,15.94,348.00,20.60
2020-03-31 17:42:00,81.7,2.359,0.020,16.72,335.00,22.94
2020-03-31 17:48:00,81.1,2.346,0.023,15.16,347.00,20.80
2020-03-31 17:54:00,81.5,2.293,0.030,17.11,344.00,19.63
2020-03-31 18:00:00,81.3,2.251,0.023,17.69,353.00,19.63
2020-03-31 18:06:00,80.6,2.211,0.026,18.27,345.00,21.77
2020-03-31 18:12:00,80.4,2.159,0.020,17.49,342.00,20.22
2020-03-31 18:18:00,81.0,2.221,0.026,16.72,348.00,20.60
2020-03-31 18:24:00,80.4,2.188,0.033,17.11,342.00,20.02
2020-03-31 18:30:00,79.3,2.251,0.026,16.91,359.00,18.86
2020-03-31 18:36:00,79.9,2.283,0.020,17.49,355.00,20.22
2020-03-31 18:42:00,79.5,2.274,0.020,15.55,354.00,18.27
2020-03-31 18:48:00,79.9,2.231,0.016,17.11,360.00,21.19
2020-03-31 18:54:00,78.4,2.241,0.026,15.94,0.00,20.99
2020-03-31 19:00:00,77.4,2.264,0.023,15.36,7.00,18.66
2020-03-31 19:06:00,77.2,2.303,0.020,14.77,15.00,17.88
2020-03-31 19:12:00,76.5,2.326,0.030,16.33,23.00,18.47
2020-03-31 19:18:00,75.4,2.303,0.023,18.27,20.00,20.99
2020-03-31 19:24:00,75.4,2.352,0.033,16.72,19.00,20.02
2020-03-31 19:30:00,75.6,2.352,0.026,16.13,17.00,19.63
2020-03-31 19:36:00,75.6,2.349,0.030,16.52,23.00,18.66
2020-03-31 19:42:00,75.6,2.293,0.026,16.91,21.00,19.05
2020-03-31 19:48:00,75.4,2.224,0.026,17.11,22.00,19.44
2020-03-31 19:54:00,75.4,2.221,0.016,15.55,21.00,18.66
2020-03-31 20:00:00,75.4,2.297,0.026,17.11,21.00,18.08
2020-03-31 20:06:00,75.2,2.224,0.043,14.77,21.00,18.08
2020-03-31 20:12:00,75.6,2.224,0.036,15.55,25.00,18.08
2020-03-31 20:18:00,76.3,2.195,0.023,15.94,25.00,18.27
2020-03-31 20:24:00,76.5,2.244,0.020,15.36,25.00,17.88
2020-03-31 20:30:00,76.6,2.192,0.033,16.52,21.00,18.27
2020-03-31 20:36:00,76.3,2.185,0.033,14.97,22.00,17.88
2020-03-31 20:42:00,75.9,2.208,0.023,15.16,24.00,17.49
2020-03-31 20:48:00,75.7,2.215,0.030,14.38,22.00,17.11
2020-03-31 20:54:00,76.1,2.136,0.016,14.00,25.00,16.72
2020-03-31 21:00:00,76.1,2.208,0.039,15.75,22.00,17.49
2020-03-31 21:06:00,76.3,2.198,0.026,14.97,24.00,16.91
2020-03-31 21:12:00,77.0,2.195,0.033,15.36,23.00,17.30
2020-03-31 21:18:00,77.2,2.241,0.043,16.91,22.00,18.47
2020-03-31 21:24:00,77.4,2.218,0.036,16.13,22.00,18.47
2020-03-31 21:30:00,77.7,2.228,0.026,16.72,23.00,18.47
2020-03-31 21:36:00,78.1,2.267,0.030,15.16,27.00,17.69
2020-03-31 21:42:00,75.9,2.218,0.016,13.61,43.00,15.36
2020-03-31 21:48:00,75.6,2.208,0.043,13.61,35.00,16.52
2020-03-31 21:54:00,75.6,2.267,0.036,14.97,36.00,16.72
2020-03-31 22:00:00,76.1,2.201,0.030,15.16,37.00,16.91
2020-03-31 22:06:00,75.9,2.175,0.036,14.77,38.00,16.13
2020-03-31 22:12:00,75.9,2.228,0.026,14.77,40.00,15.94
2020-03-31 22:18:00,75.4,2.205,0.030,14.00,39.00,16.52
2020-03-31 22:24:00,75.0,2.188,0.039,13.41,40.00,15.94
2020-03-31 22:30:00,75.2,2.119,0.026,12.44,39.00,15.75
2020-03-31 22:36:00,75.2,2.051,0.026,12.83,41.00,15.16
2020-03-31 22:42:00,75.0,1.995,0.026,13.22,40.00,16.13
2020-03-31 22:48:00,75.2,2.018,0.036,13.22,41.00,16.52
2020-03-31 22:54:00,75.0,2.051,0.030,14.38,41.00,16.72
2020-03-31 23:00:00,75.0,2.060,0.036,13.61,41.00,15.55
2020-03-31 23:06:00,74.7,2.054,0.030,14.00,42.00,16.52
2020-03-31 23:12:00,74.5,2.044,0.026,14.38,44.00,16.13
2020-03-31 23:18:00,74.1,2.024,0.026,13.80,44.00,15.16
2020-03-31 23:24:00,73.9,2.037,0.023,14.77,46.00,16.13
2020-03-31 23:30:00,74.1,2.057,0.026,15.16,45.00,16.33
2020-03-31 23:36:00,73.9,2.001,0.020,15.36,43.00,16.33
2020-03-31 23:42:00,73.9,1.969,0.033,14.77,45.00,16.13
2020-03-31 23:48:00,73.8,1.932,0.033,14.00,41.00,15.94
2020-03-31 23:54:00,73.6,1.926,0.039,14.00,42.00,15.94
2020-04-01 00:00:00,73.8,1.926,0.033,14.77,41.00,16.33
2020-04-01 00:06:00,73.8,1.972,0.043,14.97,35.00,17.30
2020-04-01 00:12:00,73.8,1.942,0.026,14.00,33.00,17.11
2020-04-01 00:18:00,73.8,1.870,0.023,15.75,39.00,17.69
2020-04-01 00:24:00,73.6,1.844,0.030,14.19,38.00,17.11
2020-04-01 00:30:00,73.6,1.880,0.026,15.16,36.00,17.11
2020-04-01 00:36:00,73.6,1.886,0.020,14.00,36.00,16.33
2020-04-01 00:42:00,73.2,1.965,0.026,14.00,36.00,15.36
2020-04-01 00:48:00,73.0,1.926,0.036,14.00,34.00,15.75
2020-04-01 00:54:00,73.0,1.916,0.030,13.41,34.00,15.75
2020-04-01 01:00:00,73.0,1.854,0.033,14.19,34.00,15.55
2020-04-01 01:06:00,73.0,1.788,0.020,13.61,34.00,15.55
2020-04-01 01:12:00,73.0,1.785,0.023,12.63,34.00,14.97
2020-04-01 01:18:00,72.9,1.795,0.033,12.05,33.00,15.55
2020-04-01 01:24:00,73.0,1.755,0.023,13.22,33.00,14.97
2020-04-01 01:30:00,72.7,1.808,0.020,13.61,36.00,15.55
2020-04-01 01:36:00,72.7,1.795,0.020,12.83,32.00,15.55
2020-04-01 01:42:00,72.7,1.814,0.026,12.05,31.00,15.16
2020-04-01 01:48:00,72.5,1.798,0.023,13.80,29.00,14.97
2020-04-01 01:54:00,72.5,1.742,0.033,13.80,29.00,14.97
2020-04-01 02:00:00,72.5,1.677,0.033,14.58,31.00,15.75
2020-04-01 02:06:00,72.7,1.654,0.033,13.80,23.00,15.55
2020-04-01 02:12:00,72.9,1.706,0.030,13.61,22.00,14.97
2020-04-01 02:18:00,72.7,1.660,0.026,13.02,17.00,15.16
2020-04-01 02:24:00,73.0,1.594,0.033,12.63,17.00,14.38
2020-04-01 02:30:00,72.9,1.565,0.026,14.19,18.00,15.75
2020-04-01 02:36:00,73.0,1.568,0.030,13.41,11.00,15.55
2020-04-01 02:42:00,73.8,1.532,0.023,13.80,11.00,16.13
2020-04-01 02:48:00,73.4,1.499,0.013,13.41,7.00,16.72
2020-04-01 02:54:00,73.6,1.529,0.033,14.00,8.00,16.33
2020-04-01 03:00:00,73.6,1.526,0.023,14.19,3.00,16.13
2020-04-01 03:06:00,73.6,1.480,0.020,15.16,6.00,16.72
2020-04-01 03:12:00,73.6,1.437,0.010,14.97,2.00,16.13
2020-04-01 03:18:00,72.9,1.447,0.026,12.83,355.00,16.52
2020-04-01 03:24:00,72.9,1.450,0.026,16.91,357.00,19.44
2020-04-01 03:30:00,72.9,1.506,0.030,17.49,0.00,20.22
2020-04-01 03:36:00,72.7,1.467,0.026,16.91,2.00,18.47
2020-04-01 03:42:00,72.5,1.434,0.030,17.49,3.00,20.02
2020-04-01 03:48:00,72.3,1.375,0.026,16.72,359.00,19.63
2020-04-01 03:54:00,72.1,1.339,0.020,14.97,359.00,17.49
2020-04-01 04:00:00,72.0,1.312,0.016,14.38,358.00,17.11
2020-04-01 04:06:00,72.1,1.309,0.016,15.94,2.00,19.05
2020-04-01 04:12:00,72.0,1.250,0.030,14.77,354.00,18.86
2020-04-01 04:18:00,72.0,1.227,0.023,17.11,5.00,19.63
2020-04-01 04:24:00,72.0,1.286,0.023,16.91,6.00,19.44
2020-04-01 04:30:00,71.6,1.263,0.023,19.24,12.00,20.80
2020-04-01 04:36:00,71.6,1.217,0.023,19.05,16.00,20.60
2020-04-01 04:42:00,71.4,1.178,0.020,18.66,10.00,20.60
2020-04-01 04:48:00,71.2,1.122,0.016,18.47,8.00,20.02
2020-04-01 04:54:00,71.1,1.109,0.020,17.49,3.00,19.44
2020-04-01 05:00:00,70.5,1.053,0.016,15.75,360.00,19.63
2020-04-01 05:06:00,70.5,1.050,0.020,15.75,3.00,17.69
2020-04-01 05:12:00,70.0,1.047,0.030,12.63,351.00,17.69
2020-04-01 05:18:00,69.4,1.056,0.026,13.80,352.00,15.75
2020-04-01 05:24:00,70.3,1.086,0.023,16.52,8.00,18.86
2020-04-01 05:30:00,70.2,1.119,0.023,17.11,5.00,19.05
2020-04-01 05:36:00,70.3,1.106,0.020,15.75,4.00,19.63
2020-04-01 05:42:00,70.0,1.115,0.023,17.69,13.00,19.63
2020-04-01 05:48:00,70.3,1.125,0.013,16.72,14.00,18.66
2020-04-01 05:54:00,70.0,1.079,0.023,18.27,12.00,20.60
2020-04-01 06:00:00,69.8,1.063,0.016,16.52,16.00,18.66
2020-04-01 06:06:00,69.8,1.020,0.020,17.49,20.00,19.44
2020-04-01 06:12:00,69.6,1.033,0.023,17.88,23.00,19.83
2020-04-01 06:18:00,69.8,0.991,0.023,17.49,16.00,19.63
2020-04-01 06:24:00,69.6,0.886,0.023,17.49,25.00,20.80
2020-04-01 06:30:00,69.6,0.853,0.020,19.83,21.00,21.38
2020-04-01 06:36:00,69.3,0.840,0.016,18.86,20.00,20.60
2020-04-01 06:42:00,69.4,0.837,0.020,19.44,18.00,22.16
2020-04-01 06:48:00,69.4,0.810,0.033,17.69,27.00,21.38
2020-04-01 06:54:00,69.3,0.810,0.020,17.11,28.00,21.19
2020-04-01 07:00:00,69.3,0.817,0.026,17.30,30.00,20.80
2020-04-01 07:06:00,68.9,0.801,0.030,16.72,35.00,19.63
2020-04-01 07:12:00,69.1,0.797,0.016,20.02,24.00,22.16
2020-04-01 07:18:00,68.9,0.761,0.020,18.27,29.00,20.60
2020-04-01 07:24:00,68.5,0.738,0.033,17.11,32.00,19.24
2020-04-01 07:30:00,68.7,0.814,0.023,19.05,25.00,21.58
2020-04-01 07:36:00,68.9,0.751,0.023,16.72,36.00,20.60
2020-04-01 07:42:00,68.5,0.696,0.030,17.88,32.00,20.22
2020-04-01 07:48:00,68.4,0.709,0.030,17.11,32.00,21.19
2020-04-01 07:54:00,68.4,0.738,0.026,18.27,37.00,20.41
2020-04-01 08:00:00,68.0,0.771,0.020,16.91,31.00,20.60
2020-04-01 08:06:00,68.5,0.791,0.026,16.13,30.00,20.02
2020-04-01 08:12:00,68.9,0.873,0.026,15.36,32.00,19.24
2020-04-01 08:18:00,68.0,0.807,0.020,18.86,33.00,20.22
2020-04-01 08:24:00,68.4,0.846,0.020,17.11,35.00,19.83
2020-04-01 08:30:00,68.4,0.807,0.020,17.69,30.00,20.60
2020-04-01 08:36:00,68.4,0.833,0.020,16.91,32.00,22.35
2020-04-01 08:42:00,68.2,0.840,0.023,17.30,37.00,20.60
2020-04-01 08:48:00,68.5,0.830,0.030,15.75,35.00,20.02
2020-04-01 08:54:00,68.0,0.814,0.033,17.69,36.00,19.63
2020-04-01 09:00:00,67.8,0.801,0.016,16.72,33.00,19.83
2020-04-01 09:06:00,68.0,0.869,0.023,16.33,33.00,18.86
2020-04-01 09:12:00,68.0,0.879,0.020,16.52,36.00,20.02
2020-04-01 09:18:00,68.0,0.928,0.016,18.27,42.00,20.41
2020-04-01 09:24:00,68.2,0.902,0.020,16.52,32.00,19.63
2020-04-01 09:30:00,68.2,0.965,0.020,16.72,41.00,20.22
2020-04-01 09:36:00,68.2,0.951,0.016,16.33,44.00,20.02
2020-04-01 09:42:00,68.4,1.060,0.016,17.49,44.00,19.83
2020-04-01 09:48:00,68.4,0.988,0.016,16.72,47.00,19.44
2020-04-01 09:54:00,68.7,0.991,0.016,16.91,42.00,20.22
2020-04-01 10:00:00,68.4,0.994,0.026,16.91,45.00,19.24
2020-04-01 10:06:00,68.5,1.037,0.013,16.13,49.00,19.24
2020-04-01 10:12:00,68.7,1.073,0.023,17.30,48.00,19.44
2020-04-01 10:18:00,68.5,1.112,0.020,17.88,47.00,20.02
2020-04-01 10:24:00,68.4,1.152,0.016,18.08,49.00,19.83
2020-04-01 10:30:00,68.5,1.184,0.020,17.49,46.00,19.44
2020-04-01 10:36:00,68.9,1.155,0.020,16.13,46.00,19.24
2020-04-01 10:42:00,68.7,1.204,0.030,16.72,45.00,20.60
2020-04-01 10:48:00,68.4,1.243,0.026,17.69,47.00,19.24
2020-04-01 10:54:00,68.7,1.316,0.036,16.52,57.00,19.05
2020-04-01 11:00:00,68.5,1.342,0.023,15.94,39.00,18.08
2020-04-01 11:06:00,68.5,1.302,0.026,15.16,48.00,18.66
2020-04-01 11:12:00,68.9,1.332,0.020,14.38,48.00,16.33
2020-04-01 11:18:00,68.5,1.378,0.023,16.91,60.00,19.44
2020-04-01 11:24:00,68.5,1.342,0.023,16.13,57.00,19.05
2020-04-01 11:30:00,69.1,1.401,0.023,17.11,54.00,18.47
2020-04-01 11:36:00,68.7,1.414,0.023,16.52,60.00,18.66
2020-04-01 11:42:00,69.1,1.385,0.023,15.94,63.00,19.05
2020-04-01 11:48:00,68.7,1.414,0.026,16.72,66.00,18.47
2020-04-01 11:54:00,68.7,1.453,0.013,14.77,64.00,18.27
2020-04-01 12:00:00,68.9,1.473,0.030,15.16,64.00,18.08
2020-04-01 12:06:00,68.9,1.529,0.023,16.13,67.00,18.66
2020-04-01 12:12:00,68.7,1.516,0.020,16.33,65.00,18.27
2020-04-01 12:18:00,68.7,1.532,0.016,16.52,63.00,17.88
2020-04-01 12:24:00,69.1,1.588,0.030,16.52,59.00,19.05
2020-04-01 12:30:00,69.1,1.617,0.023,14.77,69.00,18.66
2020-04-01 12:36:00,69.3,1.644,0.020,15.36,62.00,17.69
2020-04-01 12:42:00,69.4,1.670,0.033,14.38,67.00,17.49
2020-04-01 12:48:00,69.1,1.693,0.033,14.97,62.00,16.91
2020-04-01 12:54:00,69.3,1.706,0.023,14.77,64.00,17.69
2020-04-01 13:00:00,68.9,1.719,0.020,15.55,68.00,18.27
2020-04-01 13:06:00,69.3,1.749,0.023,14.58,61.00,16.91
2020-04-01 13:12:00,69.3,1.791,0.020,14.77,69.00,18.66
2020-04-01 13:18:00,69.4,1.804,0.026,15.16,63.00,18.27
2020-04-01 13:24:00,69.6,1.837,0.020,14.58,67.00,16.91
2020-04-01 13:30:00,69.6,1.890,0.026,15.94,65.00,18.08
2020-04-01 13:36:00,69.8,1.903,0.030,15.16,64.00,17.11
2020-04-01 13:42:00,69.8,1.903,0.023,14.19,68.00,16.52
2020-04-01 13:48:00,70.5,1.900,0.030,15.16,60.00,18.66
2020-04-01 13:54:00,70.3,1.873,0.020,15.55,66.00,18.08
2020-04-01 14:00:00,70.3,1.877,0.023,15.75,64.00,17.88
2020-04-01 14:06:00,70.3,1.923,0.020,15.75,61.00,18.47
2020-04-01 14:12:00,69.8,1.923,0.016,15.94,68.00,17.88
2020-04-01 14:18:00,69.8,1.959,0.020,15.75,72.00,17.69
2020-04-01 14:24:00,70.3,2.024,0.033,14.38,71.00,17.49
2020-04-01 14:30:00,70.5,2.087,0.023,15.36,65.00,18.27
2020-04-01 14:36:00,71.1,2.083,0.020,16.13,62.00,18.08
2020-04-01 14:42:00,72.3,2.100,0.026,14.77,66.00,17.69
2020-04-01 14:48:00,71.2,2.182,0.023,14.97,69.00,17.49
2020-04-01 14:54:00,73.0,2.195,0.026,15.36,61.00,18.27
2020-04-01 15:00:00,72.5,2.136,0.013,16.33,63.00,17.69
2020-04-01 15:06:00,72.7,2.224,0.016,15.75,63.00,17.30
2020-04-01 15:12:00,73.0,2.162,0.020,14.77,62.00,17.11
2020-04-01 15:18:00,73.0,2.188,0.033,14.77,68.00,17.11
2020-04-01 15:24:00,72.7,2.215,0.020,15.75,65.00,17.69
2020-04-01 15:30:00,72.3,2.257,0.020,15.16,66.00,18.47
2020-04-01 15:36:00,72.1,2.238,0.020,15.36,66.00,16.91
2020-04-01 15:42:00,72.7,2.224,0.026,16.52,64.00,17.88
2020-04-01 15:48:00,71.2,2.254,0.020,15.16,78.00,17.69
2020-04-01 15:54:00,71.1,2.316,0.023,15.55,76.00,16.72
2020-04-01 16:00:00,71.6,2.356,0.030,15.55,72.00,17.69
2020-04-01 16:06:00,71.8,2.333,0.020,14.77,74.00,17.88
2020-04-01 16:12:00,72.0,2.320,0.033,14.97,74.00,17.11
2020-04-01 16:18:00,72.1,2.287,0.030,14.38,74.00,16.52
2020-04-01 16:24:00,72.5,2.323,0.033,14.38,76.00,17.30
2020-04-01 16:30:00,73.0,2.326,0.026,13.22,71.00,15.94
2020-04-01 16:36:00,72.9,2.316,0.026,14.97,65.00,16.52
2020-04-01 16:42:00,71.8,2.352,0.023,15.16,71.00,17.88
2020-04-01 16:48:00,72.1,2.369,0.026,15.16,73.00,17.11
2020-04-01 16:54:00,72.3,2.362,0.016,13.61,78.00,17.30
2020-04-01 17:00:00,72.1,2.352,0.020,14.19,78.00,16.13
2020-04-01 17:06:00,72.3,2.329,0.030,14.77,73.00,17.11
2020-04-01 17:12:00,72.3,2.356,0.016,13.22,74.00,16.72
2020-04-01 17:18:00,71.8,2.343,0.023,13.22,84.00,16.33
2020-04-01 17:24:00,72.0,2.372,0.026,13.80,76.00,17.11
2020-04-01 17:30:00,72.1,2.313,0.026,13.41,77.00,15.36
2020-04-01 17:36:00,72.0,2.313,0.020,13.02,85.00,15.36
2020-04-01 17:42:00,72.0,2.316,0.023,12.83,81.00,16.52
2020-04-01 17:48:00,72.0,2.313,0.023,13.61,82.00,17.11
2020-04-01 17:54:00,72.1,2.293,0.023,14.38,79.00,15.55
2020-04-01 18:00:00,72.1,2.221,0.026,14.00,77.00,15.94
2020-04-01 18:06:00,72.0,2.254,0.020,14.38,80.00,16.33
2020-04-01 18:12:00,72.0,2.244,0.016,15.16,77.00,16.52
2020-04-01 18:18:00,72.1,2.224,0.023,13.61,75.00,16.72
2020-04-01 18:24:00,72.1,2.224,0.016,13.22,74.00,15.94
2020-04-01 18:30:00,72.0,2.270,0.026,15.55,74.00,16.72
2020-04-01 18:36:00,72.0,2.241,0.030,13.22,80.00,16.72
2020-04-01 18:42:00,72.1,2.283,0.013,14.58,74.00,16.33
2020-04-01 18:48:00,72.1,2.329,0.016,14.00,76.00,15.75
2020-04-01 18:54:00,72.1,2.293,0.016,14.19,77.00,16.72
2020-04-01 19:00:00,72.1,2.310,0.026,14.00,76.00,16.13
2020-04-01 19:06:00,72.3,2.224,0.020,15.36,72.00,16.91
2020-04-01 19:12:00,72.5,2.195,0.023,14.58,75.00,16.91
2020-04-01 19:18:00,72.7,2.192,0.023,15.75,70.00,16.91
2020-04-01 19:24:00,72.3,2.152,0.020,15.94,78.00,18.47
2020-04-01 19:30:00,72.5,2.188,0.023,15.16,74.00,16.72
2020-04-01 19:36:00,72.5,2.208,0.013,13.61,75.00,17.49
2020-04-01 19:42:00,72.7,2.267,0.026,15.16,78.00,17.49
2020-04-01 19:48:00,73.0,2.287,0.016,14.38,76.00,16.33
2020-04-01 19:54:00,74.7,2.303,0.023,13.61,69.00,15.94
2020-04-01 20:00:00,73.9,2.339,0.023,14.19,72.00,15.94
2020-04-01 20:06:00,73.8,2.329,0.023,14.19,76.00,15.94
2020-04-01 20:12:00,73.8,2.287,0.023,14.19,80.00,15.94
2020-04-01 20:18:00,73.8,2.251,0.020,13.41,78.00,16.52
2020-04-01 20:24:00,73.6,2.257,0.023,14.19,72.00,15.55
2020-04-01 20:30:00,73.0,2.247,0.020,15.16,81.00,17.30
2020-04-01 20:36:00,73.2,2.228,0.020,14.19,83.00,17.69
2020-04-01 20:42:00,73.2,2.251,0.016,14.77,80.00,17.30
2020-04-01 20:48:00,73.8,2.260,0.026,14.97,75.00,17.69
2020-04-01 20:54:00,73.4,2.234,0.030,14.97,80.00,17.11
2020-04-01 21:00:00,73.6,2.231,0.016,15.36,73.00,17.88
2020-04-01 21:06:00,73.6,2.339,0.023,16.13,73.00,18.86
2020-04-01 21:12:00,73.6,2.320,0.023,15.16,76.00,18.86
2020-04-01 21:18:00,73.4,2.306,0.020,14.19,84.00,18.47
2020-04-01 21:24:00,73.4,2.297,0.023,12.83,89.00,17.49
2020-04-01 21:30:00,74.3,2.274,0.013,15.16,72.00,16.72
2020-04-01 21:36:00,73.6,2.267,0.026,14.97,78.00,18.66
2020-04-01 21:42:00,73.2,2.244,0.026,14.58,82.00,16.72
2020-04-01 21:48:00,72.7,2.215,0.016,16.52,81.00,18.47
2020-04-01 21:54:00,72.5,2.192,0.023,15.94,93.00,19.44
2020-04-01 22:00:00,72.5,2.172,0.013,15.75,89.00,18.66
2020-04-01 22:06:00,72.5,2.185,0.023,16.13,90.00,18.47
2020-04-01 22:12:00,72.1,2.215,0.020,15.36,92.00,18.47
2020-04-01 22:18:00,72.5,2.149,0.016,15.75,86.00,20.02
2020-04-01 22:24:00,72.7,2.156,0.020,15.36,84.00,20.41
2020-04-01 22:30:00,72.3,2.119,0.030,14.97,86.00,17.69
2020-04-01 22:36:00,72.3,2.057,0.020,14.97,94.00,16.72
2020-04-01 22:42:00,72.3,2.064,0.020,15.36,84.00,17.49
2020-04-01 22:48:00,72.3,2.047,0.023,15.36,88.00,18.66
2020-04-01 22:54:00,72.3,2.037,0.023,15.36,85.00,18.66
2020-04-01 23:00:00,72.1,2.087,0.020,15.16,86.00,17.49
2020-04-01 23:06:00,72.0,2.077,0.023,15.16,91.00,16.52
2020-04-01 23:12:00,72.1,2.051,0.023,14.77,88.00,17.11
2020-04-01 23:18:00,72.1,2.067,0.023,15.75,87.00,17.69
2020-04-01 23:24:00,72.3,2.054,0.020,14.19,86.00,16.33
2020-04-01 23:30:00,72.1,2.008,0.016,14.38,90.00,16.33
2020-04-01 23:36:00,72.0,1.998,0.033,14.38,86.00,16.52
2020-04-01 23:42:00,72.0,1.988,0.020,13.41,91.00,15.16
2020-04-01 23:48:00,72.0,2.034,0.016,14.77,86.00,17.30
2020-04-01 23:54:00,71.8,2.008,0.013,14.97,86.00,16.52
2020-04-02 00:00:00,71.8,2.014,0.013,15.55,94.00,16.91
2020-04-02 00:06:00,72.0,1.959,0.030,14.00,88.00,16.91
2020-04-02 00:12:00,71.6,1.906,0.030,15.16,97.00,18.08
2020-04-02 00:18:00,71.6,1.942,0.020,14.00,86.00,16.72
2020-04-02 00:24:00,71.4,1.936,0.013,14.97,86.00,16.72
2020-04-02 00:30:00,71.2,1.965,0.020,15.55,91.00,17.69
2020-04-02 00:36:00,71.4,1.975,0.016,15.55,95.00,18.66
2020-04-02 00:42:00,71.4,1.923,0.020,13.41,88.00,18.27
2020-04-02 00:48:00,71.2,1.909,0.016,14.38,89.00,18.08
2020-04-02 00:54:00,71.2,1.939,0.016,14.77,87.00,15.94
2020-04-02 01:00:00,71.2,1.962,0.023,15.36,84.00,16.72
2020-04-02 01:06:00,71.1,1.978,0.016,14.97,90.00,16.91
2020-04-02 01:12:00,71.1,1.972,0.016,14.77,88.00,17.11
2020-04-02 01:18:00,71.4,1.955,0.020,15.36,93.00,17.88
2020-04-02 01:24:00,71.2,1.913,0.023,14.38,88.00,16.52
2020-04-02 01:30:00,71.4,1.929,0.023,14.58,87.00,16.52
2020-04-02 01:36:00,71.2,1.916,0.020,14.38,89.00,16.91
2020-04-02 01:42:00,71.4,1.883,0.020,15.16,88.00,17.11
2020-04-02 01:48:00,71.6,1.867,0.016,13.41,88.00,16.91
2020-04-02 01:54:00,71.4,1.857,0.013,16.33,92.00,17.88
2020-04-02 02:00:00,71.6,1.791,0.016,16.13,92.00,18.08
2020-04-02 02:06:00,71.4,1.795,0.030,15.55,90.00,16.91
2020-04-02 02:12:00,71.6,1.867,0.013,14.58,94.00,17.49
2020-04-02 02:18:00,71.6,1.837,0.016,14.38,92.00,16.13
2020-04-02 02:24:00,71.6,1.811,0.023,15.55,95.00,17.11
2020-04-02 02:30:00,71.6,1.795,0.026,17.49,103.00,18.27
2020-04-02 02:36:00,71.4,1.831,0.020,16.33,98.00,18.86
2020-04-02 02:42:00,72.0,1.745,0.023,14.97,96.00,19.63
2020-04-02 02:48:00,71.8,1.752,0.016,16.72,98.00,18.08
2020-04-02 02:54:00,71.6,1.768,0.013,14.97,88.00,16.52
2020-04-02 03:00:00,71.8,1.749,0.016,14.97,93.00,17.49
2020-04-02 03:06:00,71.4,1.729,0.016,14.77,93.00,17.49
2020-04-02 03:12:00,71.4,1.709,0.016,16.91,99.00,19.24
2020-04-02 03:18:00,71.6,1.686,0.023,16.72,100.00,18.66
2020-04-02 03:24:00,71.4,1.693,0.026,14.38,92.00,17.11
2020-04-02 03:30:00,71.6,1.663,0.020,14.58,91.00,16.72
2020-04-02 03:36:00,71.2,1.690,0.016,14.19,90.00,17.11
2020-04-02 03:42:00,71.4,1.611,0.026,14.38,90.00,16.13
2020-04-02 03:48:00,71.1,1.683,0.020,13.41,93.00,15.55
2020-04-02 03:54:00,71.6,1.657,0.020,14.00,94.00,16.13
2020-04-02 04:00:00,71.8,1.617,0.023,14.00,94.00,16.72
2020-04-02 04:06:00,71.8,1.647,0.016,14.77,99.00,17.11
2020-04-02 04:12:00,71.6,1.617,0.023,14.77,95.00,17.88
2020-04-02 04:18:00,71.8,1.624,0.023,15.36,95.00,16.91
2020-04-02 04:24:00,71.6,1.581,0.016,14.77,96.00,17.30
2020-04-02 04:30:00,71.2,1.555,0.023,,,
2020-04-02 04:36:00,71.8,1.598,0.023,15.16,100.00,18.86
2020-04-02 04:42:00,71.6,1.552,0.013,16.91,102.00,19.24
2020-04-02 04:48:00,,1.578,0.000,,,
2020-04-02 04:54:00,,1.594,0.000,,,
2020-04-02 05:00:00,,1.614,0.000,,,
2020-04-02 05:06:00,71.6,1.621,0.023,18.08,100.00,19.05
2020-04-02 05:12:00,71.6,1.627,0.020,16.91,97.00,19.44
2020-04-02 05:18:00,71.6,1.575,0.020,16.52,97.00,19.24
2020-04-02 05:24:00,71.4,1.581,0.026,16.52,101.00,19.24
2020-04-02 05:30:00,71.4,1.503,0.026,16.33,100.00,20.02
2020-04-02 05:36:00,71.6,1.506,0.020,17.69,102.00,19.63
2020-04-02 05:42:00,71.4,1.440,0.026,18.47,97.00,19.83
2020-04-02 05:48:00,71.8,1.378,0.016,17.49,102.00,21.38
